,hero,entry,move,weapon,hp,atk,spd,def,res,total,color,weapon-type,regular_5,chosen,harmonized,duo,ghb,special,mythic,regular_4_3_2_1,tempest,story,attuned,aided,emblem,specialRate,rearmed,entwined,legendary
802,Lyre: Lap Cat of Luxury,Radiant Dawn,Cavalry,Colorless Beast,40,37,42,27,28,174,Colorless,Beast,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
803,Lysithea: Child Prodigy,Three Houses,Infantry,Red Tome,37,41,37,21,24,160,Red,Tome,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
804,Lysithea: Duality Prodigy,Three Houses,Infantry,Green Tome,38,49,48,26,32,193,Green,Tome,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
805,Lysithea: Earnest Seeker,Three Houses,Infantry,Red Tome,40,40,39,21,25,165,Red,Tome,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
806,Lysithea: Gifted Students,The Sacred Stones,Cavalry,Colorless Tome,38,42,40,19,23,162,Colorless,Tome,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
807,Lysithea: Tea Sweetener,Three Houses,Flying,Colorless Tome,38,46,46,20,22,172,Colorless,Tome,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
808,Machyua: Blade of Gales,Thracia 776,Infantry,Red Sword,40,44,48,36,31,199,Red,Sword,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
809,Mae: Bundle of Energy,Echoes,Infantry,Blue Tome,35,36,31,16,30,148,Blue,Tome,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
810,Mae: Spring Cheer,Echoes,Infantry,Green Tome,40,48,41,17,41,187,Green,Tome,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
811,Malice: Blooming Blade,Shadow Dragon / (New) Mystery,Infantry,Red Sword,41,44,48,35,31,199,Red,Sword,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
812,Malice: Deft Sellsword,Shadow Dragon / (New) Mystery,Infantry,Red Sword,40,39,43,32,28,182,Red,Sword,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
813,Mamori: Microwavin' Idol,Tokyo Mirage Sessions ♯FE Encore,Armored,Green Axe,43,37,24,42,33,179,Green,Axe,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
814,Manuela: Silver Caroler,Three Houses,Armored,Red Sword,42,37,42,38,31,190,Red,Sword,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
815,Marcia: Petulant Knight,Path of Radiance,Flying,Blue Lance,41,37,41,32,26,177,Blue,Lance,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
816,Marcus: Knight of Pherae,The Blazing Blade,Cavalry,Red Sword,40,48,34,31,37,190,Red,Sword,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
817,Mareeta: Astra Awakened,Thracia 776,Infantry,Red Sword,40,40,43,34,25,182,Red,Sword,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
818,Mareeta: Sword of Stars,Thracia 776,Infantry,Red Sword,41,35,42,31,23,172,Red,Sword,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
819,Mareeta: The Blade's Pawn,Thracia 776,Infantry,Red Sword,42,33,41,29,23,168,Red,Sword,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
820,Maria: Minerva's Sister,Shadow Dragon / (New) Mystery,Infantry,Colorless Staff,36,27,34,19,32,148,Colorless,Staff,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
821,Maria: Ritual Sacrifice,Shadow Dragon / (New) Mystery,Infantry,Colorless Staff,37,44,45,16,35,177,Colorless,Staff,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
822,Maria: Sunny Smile,Shadow Dragon / (New) Mystery,Flying,Green Axe,35,37,40,40,25,177,Green,Axe,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
823,Marianne: Adopted Daughter,Three Houses,Infantry,Blue Tome,36,41,32,17,39,165,Blue,Tome,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
824,Marianne: Cursed Blessing,Three Houses,Flying,Red Tome,37,46,40,16,45,184,Red,Tome,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
825,Marianne: Serene Adherent,Three Houses,Infantry,Colorless Tome,38,40,41,17,35,171,Colorless,Tome,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
826,Maribelle: Dire Damsel,Awakening,Cavalry,Colorless Staff,34,35,33,16,27,145,Colorless,Staff,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
827,Marisa: Crimson Flash,The Sacred Stones,Infantry,Red Sword,46,30,36,30,21,163,Red,Sword,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
828,Marisa: Crimson Rabbit,The Sacred Stones,Flying,Blue Lance,42,33,38,28,21,162,Blue,Lance,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
829,Marisa: Willful Blades,The Sacred Stones,Cavalry,Green Axe,45,45,48,28,23,189,Green,Axe,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
830,Mark: Winds of Hope,The Blazing Blade,Infantry,Blue Tome,40,44,27,20,46,177,Blue,Tome,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False
831,Marla: Duma's Witch,Echoes,Infantry,Red Tome,38,46,33,20,45,182,Red,Tome,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
832,Marni: Pining for Praise,Engage,Armored,Green Axe,49,46,20,50,40,205,Green,Axe,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
833,Marth: Altean Groom,Shadow Dragon / (New) Mystery,Cavalry,Green Axe,40,31,36,30,20,157,Green,Axe,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
834,Marth: Altean Prince,Shadow Dragon / (New) Mystery,Infantry,Red Sword,41,31,34,29,23,158,Red,Sword,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
835,Marth: Enigmatic Blade,Awakening,Infantry,Red Sword,43,34,36,25,19,157,Red,Sword,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
836,Marth: Hero-King,Shadow Dragon / (New) Mystery,Infantry,Red Sword,40,34,36,32,21,163,Red,Sword,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
837,Marth: Legacied Hero,Shadow Dragon / (New) Mystery,Infantry,Red Sword,41,36,37,32,26,172,Red,Sword,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
838,Marth: Love and Courage,Shadow Dragon / (New) Mystery,Flying,Red Sword,40,45,48,36,25,194,Red,Sword,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
839,Marth: Masked Gladiator,Awakening,Infantry,Blue Lance,40,46,49,38,31,204,Blue,Lance,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
840,Marth: Of Beginnings,Shadow Dragon / (New) Mystery,Infantry,Red Sword,41,45,47,33,27,193,Red,Sword,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
841,Marth: Prince of Light,Shadow Dragon / (New) Mystery,Infantry,Red Sword,41,41,43,32,25,182,Red,Sword,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
842,Marth: Royal Altean Duo,Shadow Dragon / (New) Mystery,Armored,Colorless Bow,42,36,41,30,25,174,Colorless,Bow,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
843,Mathilda: Legendary Knight,Echoes,Cavalry,Blue Lance,35,29,32,24,34,154,Blue,Lance,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
844,Matthew: Faithful Spy,The Blazing Blade,Infantry,Colorless Dagger,41,25,34,30,18,148,Colorless,Dagger,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
845,Matthis: Brother to Lena,Shadow Dragon / (New) Mystery,Cavalry,Blue Lance,41,43,32,38,25,179,Blue,Lance,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
846,Mauvier: Penitent Knight,Engage,Cavalry,Blue Lance,42,44,18,46,35,185,Blue,Lance,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
847,Medeus: Earth-Dragon King,Shadow Dragon / (New) Mystery,Infantry,Colorless Breath,40,44,18,38,43,183,Colorless,Breath,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
848,Medeus: Last Earth Dragon,Shadow Dragon / (New) Mystery,Infantry,Blue Breath,41,49,19,42,47,198,Blue,Breath,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
849,Melady: Crimson Rider,The Binding Blade,Flying,Blue Lance,41,40,33,41,17,172,Blue,Lance,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
850,Melíai: Warrior Wanderer,Heroes,Armored,Green Beast,47,49,18,49,43,206,Green,Beast,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
851,Mercedes: Kindly Devotee,Three Houses,Infantry,Colorless Staff,39,33,30,22,33,157,Colorless,Staff,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
852,Mercedes: Unfussed Basker,Three Houses,Cavalry,Red Tome,38,39,25,17,38,157,Red,Tome,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
853,Merlinus: Pherae's Clerk,The Binding Blade,Cavalry,Colorless Dagger,50,20,35,31,27,163,Colorless,Dagger,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
854,Merric: Changing Winds,Shadow Dragon / (New) Mystery,Infantry,Green Tome,41,34,41,21,25,162,Green,Tome,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
855,Merric: Wind Mage,Shadow Dragon / (New) Mystery,Infantry,Green Tome,43,26,32,28,19,148,Green,Tome,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
856,Merric: Wind Pontifex,Shadow Dragon / (New) Mystery,Cavalry,Green Tome,41,43,46,23,20,173,Green,Tome,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
857,Merrin: Suave Knight,Engage,Cavalry,Red Sword,39,45,47,36,23,190,Red,Sword,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
858,Metodey: Shrewd Braggart,Three Houses,Infantry,Colorless Dagger,41,43,47,35,26,192,Colorless,Dagger,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
859,Mia: Budding Blade,Path of Radiance,Infantry,Red Sword,40,41,43,32,27,183,Red,Sword,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
860,Mia: Harmonic Blades,Radiant Dawn,Cavalry,Colorless Dagger,38,35,41,17,25,156,Colorless,Dagger,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
861,Mia: Lady of Blades,Path of Radiance,Infantry,Red Sword,38,32,40,28,25,163,Red,Sword,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
862,Mia: Moonlit Witch,Radiant Dawn,Flying,Colorless Staff,36,30,34,22,28,150,Colorless,Staff,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
863,Mia: Summer Slice,Path of Radiance,Flying,Green Axe,38,42,47,27,35,189,Green,Axe,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
864,Mia: Zenith Challenger,Radiant Dawn,Flying,Red Sword,40,45,49,45,21,200,Red,Sword,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
865,Micaiah: Dawn Wind's Duo,Radiant Dawn,Flying,Colorless Tome,39,39,20,19,38,155,Colorless,Tome,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False
866,Micaiah: Dawning Maiden,Radiant Dawn,Flying,Green Tome,40,47,16,30,46,179,Green,Tome,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
867,Micaiah: Of Dawn,Radiant Dawn,Infantry,Colorless Tome,40,49,30,20,49,188,Colorless,Tome,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
868,Micaiah: Priestess of Dawn,Radiant Dawn,Infantry,Blue Tome,35,35,28,18,35,151,Blue,Tome,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
869,Micaiah: Queen of Dawn,Radiant Dawn,Flying,Green Tome,36,37,28,17,37,155,Green,Tome,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
870,Micaiah: Radiant Queen,Radiant Dawn,Infantry,Colorless Tome,38,42,31,19,41,171,Colorless,Tome,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
871,Micaiah: Summer's Dawn,Radiant Dawn,Infantry,Red Tome,33,34,20,18,34,139,Red,Tome,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
872,Micaiah: Wavecrest Maiden,Radiant Dawn,Cavalry,Colorless Tome,38,42,30,16,37,163,Colorless,Tome,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
873,Michalis: Ambitious King,Shadow Dragon / (New) Mystery,Flying,Green Axe,43,34,26,35,19,157,Green,Axe,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
874,Michalis: Fruiting Ambition,Shadow Dragon / (New) Mystery,Flying,Blue Lance,43,45,32,47,17,184,Blue,Lance,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
875,Midir: Archer of Yngvi,Genealogy of the Holy War,Cavalry,Blue Bow,40,46,47,30,22,185,Blue,Bow,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
876,Midori: Reliable Chemist,Fates,Infantry,Red Bow,41,41,30,34,21,167,Red,Bow,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
877,Mikoto: Caring Mother,Fates,Infantry,Colorless Staff,38,35,32,20,26,151,Colorless,Staff,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
878,Mila: Goddess of Love,Echoes,Infantry,Colorless Breath,41,37,17,40,37,172,Colorless,Breath,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
